actorId,actorName,actorGender
134715,Heather Ehlers,F
554330,Lee Seung-Shin,F
996700,Dax Flame,F
20526,Maï Anh Le,F
51573,John Lansing,M
235329,Mari Yokoo,F
1451456,Lenz Moretti,F
76003,Susan Hegarty,F
1152669,Guillaume Briat,F
47080,Gloria Talbott,F
1505442,Nahid Moslemi,F
1403100,Tsuyoshi Hirose,F
1350111,Lorenz Martinez,F
238960,Jean Rouch,M
1569888,Eric Welch,F
107766,Kentucker Audley,F
326448,Maria Ceiça,F
1066716,Rick Dennis,F
928168,Bill Curry,F
62172,Benjamin Ayres,M
109840,John Fleming,F
47983,Victoria Beckham,F
1447653,Dirk Van Der Gert,F
1342842,Peggy Tseng Pei-Yu,F
1852461,Mitch Horowitz,F
129650,Olimpia Di Maio,F
11511,Daniel Stern,M
1367344,Eric Mendenhall,M
126656,John Holland,F
1283850,Amparo Fernández,F
1748158,Laura Gronewold,F
99773,Sam Mann,F
1671576,Alix Cross,F
1831640,Emi Kamito,F
23634,Scott Schiaffo,F
1723879,Thimjapo Chattida,F
1193552,Seiji Sakaguchi,F
93927,Kathy Lamkin,F
1868278,Gian Franco Tordi,M
585443,Roland Menou,F
97776,Alphonse Ethier,M
81164,Danneel Ackles,F
2179,Suzy Amis,F
1475121,Chemi Che-Mponda,F
190119,Warner Shook,M
41664,Chang Tseng,M
1798576,Reynaldo Silva,F
54575,Jose Arce,F
85284,Yuriko Yamamoto,F
1247314,Sam Stoneburner,F
1295,Deep Roy,M
1313952,Tony McCoy,F
56676,Michael Welch,M
117110,Gary Murphy,F
72389,Eiji Okuda,F
1229334,Adam Shaw,F
1169485,Séverine Vincent,F
3006,Toni Kalem,F
136530,Mark Valley,F
89634,Reviczky Gábor,M
996684,Tim Coleman,F
34519,Kristen Miller,F
30610,Barbara Baxley,F
1760474,Joey Glynn,F
1634019,Aidan O'Hare,F
56522,Gillian Barber,F
7542,Antonio Catania,M
555071,Doug Isbecque,F
987949,Ross Brockley,M
121322,Adolph Faylauer,F
142018,Alex Abbad,F
1402694,Bill Reimbold,F
1219809,Leonard Kibrick,M
1715239,Ángela Rodríguez,F
19795,Luis Dávila,M
1407907,Zack Eginton,F
4496,Nora Dunn,F
1798531,Eddie Frias,F
115742,Johan Heldenbergh,F
1748693,Ashley Howard,F
21542,Silvia Tortosa,F
1218610,Martha Stewart,F
1341001,Gennadiy Chentsov,F
1153832,Sofia Marques,F
89524,Dane Clark,M
61114,Kate Walsh,F
158052,Conrad Bachmann,M
211309,Bas Hoeflaak,M
231493,Mariana Vargas,F
164388,Khan Baykal,M
52238,Daniel Sosa,F
21750,Petra Kelling,F
16584,Dana Lee,M
84409,Conor Carroll,F
92691,Heather Menzies,F
19186,Dustin Diamond,M
1784642,Kadence Kendall Roach,F
942827,Stephanie Arellano,F
1311766,María Soledad Rodríguez,F
235038,Kyoko Hasegawa,F
37823,Sonny Shroyer,M
208316,Vickie Eng,F
125628,Mikko Nousiainen,M
553430,Shôji Ôki,M
79934,Trevor Cooper,M
1315015,Quinn Morrison,F
78676,Valeria Fabrizi,F
152289,George O'Hanlon Jr.,F
1292648,Jojuan Westmoreland,F
72705,Hilton McRae,M
38026,Chris Noth,M
565447,Romina Power,F
137021,Věra Tichánková,F
148432,Aggie Herring,F
545328,Tim Doiron,M
1827518,Zia Harris,M
81682,Bojana Novaković,F
13997,June Lockhart,F
88847,Marjut Maristo,F
1709,Jack Davenport,M
1743022,Ryan Hanna,F
35658,Juanita Moore,F
1488523,Tommy Truez,F
1571879,Miron Sher,F
1278623,Claire Piquemal,F
73873,Teco Celio,M
183812,Jason O'Mara,M
87295,Richard Grieco,M
1211248,Harry Brown,F
138887,Jack Wagner,M
1534706,Peter Slater,F
1770961,Franco Moruzzi,F
99547,Natasha Hovey,F
1274877,Majid Niroumand,F
111873,Lou B. Washington,F
1346389,Emina Muftić,F
186539,Richard Binsley,F
1295853,Harry A. Bailey,F
93126,Jacques Stany,M
1677243,Tarina Milo,F
185960,Leon Lissek,M
1471402,Mia Ichioka,F
165165,Frances Mercer,F
1167833,Mogens Holm,F
1115662,Nobuteru Hanamura,F
1178355,Philippe Vesque,F
42743,Mari Morrow,F
1138002,Li Sellgren,F
1372549,Sakari Jurkka,F
111439,Caroline Néron,F
1450429,Melissa Marty,F
1479334,Stein Bjørn,F
141217,David Reale,M
177987,Mark Wing-Davey,F
1741404,Robert L. Goff,F
132927,Alberto Flores,F
1339195,Trystan Pütter,M
1885955,Marianne Wolf,F
151657,Regis Philbin,M
57113,Dan Gilroy,M
7140,Leonard Termo,M
1528500,Nikki Magnusson,F
1665414,Manju Sunichen,F
1732770,Teyfik Sen,F
110411,Harry Lawrence,M
89771,Grant Taylor,M
932252,Barbie Forteza,F
1181331,Sufe Bradshaw,F
4801,Lisanne Falk,F
115856,Kenneth McGregor,M
118976,Kim Dong-wook,M
50968,Carlos Rivas,F
930167,Joe Dougherty,F
162191,Stanley Wells,F
195936,Joan Croydon,F
65758,Stephen Joffe,F
37008,Michael Bailey Smith,M
1402013,Scott Allen Logan,F
958,Candela Peña,F
96672,Michael McGrath,M
1071346,Victoria Staley,F
1371643,Claudine Vigreux,F
1167221,Maurice Cherrie,F
112286,Edrick Browne,M
1857459,Stina Richardson,F
1329572,Brandon Cyrus,M
1758357,Angel Anes,F
142646,Juno Mak,M
127488,Stephanie Zimbalist,F
104635,Natalie Brown,F
124443,Frank Lenart,M
91255,Shelby Grant,F
1095294,Salim Ghouse,M
214068,Wesley Eure,M
1285134,Arieta Corrêa,F
1595078,Serife Kara,F
35468,Amber Benson,F
1660867,Hilary Beane,F
230171,Everaldo Pontes,F
1427881,John Talbert,F
1183648,Carlton Byrd,F
1482915,Wakefield Ackuaku,F
40680,Julie Brown,F
52648,Alex Solowitz,M
1128374,Brember Wills,M
137450,Enn Klooren,F
1789084,Courtney Coffin-Jensen,F
133858,Kenny Rogers,M
222989,Léo Quintão,F
25685,Richard Rowlands,M
932167,Anna Valle,F
44790,Biff Manard,M
192894,Linda Marlowe,F
142706,Mikio Terashima,F
39657,Stephen Hawking,M
85872,Aamna Shariff,F
1540282,Sean Zerbe,F
1485053,Orion Acaba,F
35038,Mel Winkler,M
1464592,Augusto Romani,F
1863470,Vincent Chaumont,F
964421,Aaron Lazar,M
1474708,JP Vanderloo,F
552009,Yôko Chimura,F
571230,Dameon Clarke,F
1608967,Henry Luk Yat-Lung,F
581999,Clare McSwain,F
1854665,Fritz Mashimo,M
1467859,Alfonso De Cruz,F
550133,Anders Henrikson,M
1189255,Nolan Bushnell,M
1633439,Sebastian Llosa,F
94742,Hazel Douglas,F
73030,Rosetta LeNoire,F
1306567,Kaali Venkat,M
590253,Zelda Sears,F
115460,Malcolm Atterbury,M
545078,Benoît Dagenais,F
117805,Paul Ollivier,F
15342,Kee Chan,M
1171599,P.J. Aliseo,F
191855,Kate Higgins,F
116187,Phillips Smalley,M
86057,Dinesh Hingoo,M
591421,Ola Prószynska,F
1676049,Chris Cavener,M
1846986,Akemi Sora,F
88630,Jess Liaudin,F
1731584,Tom Williams,M
1796924,Henry Ardsley,F
1002740,Alfonso Sánchez Tello,F
19154,Daniel Gillies,M
169244,Peter Vack,M
30311,Martyn Hesford,F
1503925,Kirstin Ford,F
1804148,Ben W. Fluker,F
159869,Matthew Sussman,M
83364,Rino Thunder,M
1308848,Barði Jóhannsson,F
1066151,Hideaki Satô,F
1441008,George James,F
38050,Karel Stepanek,M
12659,Billy Barty,M
1352287,Michael Sterk,F
589795,Miguel Arenas,M
33495,Lindsay Crystal,F
1615899,Gianluigi Ghione,F
94033,Myrna Hansen,F
37343,Gudrun Landgrebe,F
990,Frank Harper,M
102570,Bonnie Hellman,F
154432,Allen Jaffe,M
132184,Marco Albrecht,M
931883,Dave Finnegan,F
76931,Kiichi Nakai,M
27164,Frank Baker,F
89021,Geraldine O'Rawe,F
150323,Watako Hamaki,F
1860986,Francis Menendez,F
24047,Courtney B. Vance,M
38462,Billie Zöckler,F
53761,Christopher Gorham,M
44715,Zsa Zsa Gábor,F
1646461,Michael Nangreaves,F
45423,Kris Swanberg,F
19632,Georges Géret,F
49825,J.H. Wyman,F
56565,Brad Smith,M
211964,Christopher Stadulis,F
1434840,Catherine Brunet,F
132558,James Solomon Benn,F
120746,Dick Gordon,M
1161046,Sydney A. Blake,F
556758,Antonio Spaccatini,F
1359449,Callum Dixon,F
111704,Brad Cowgill,F
1467529,Andrew Villarreal,F
87582,Wakana Yamazaki,F
223073,Tom Pöysti,F
133702,Sarara Tsukifune,F
1337617,Olivia Keister,F
101768,Virginia Vincent,F
84640,Joe King,M
148049,Lee Willard,M
1764156,Lance Miccio,F
1569459,Sybil Scotford,F
222321,Pekka Autiovuori,F
241865,Larry Chance,M
104728,Madge Evans,F
1215524,Paula Deen,F
117640,Haluk Bilginer,M
1468461,Larry Dods,F
96082,Yoko Ono,F
33488,Helen Slater,F
1711365,Giuseppe Valdengo,F
1306827,Gordon Charles,F
53255,Cesar Garcia,F
38025,Kristin Davis,F
228570,Annabel Chong,F
1756,Stephen Collins,M
117451,Trisha Noble,F
981323,Brie Hill Arbaugh,F
27241,Nina Axelrod,F
76834,Robbie Magasiva,M
73287,David Wilmot,F
7059,Heike Makatsch,F
25451,Spencer Wilding,F
105236,Chris Carey,M
57831,Karen Mok,F
82407,Kathryn Grayson,F
1518173,Maria Robles,F
563883,Ilona Agathe Bastian,F
1743503,John Cooke,F
1822168,Malene Hordnes Hoff,F
30954,Karin Lind,F
14832,Herb Edelman,F
1594118,Peng Qiang,F
1288562,John Sullivan,F
55395,Jayceon Terrell Taylor,M
1817755,Rachel Carpenter,F
927726,Yuri Mazhuga,M
1278382,Makiko Konishi,F
73552,Kari Simonsen,F
227885,Rasmane Ouedraogo,M
1833756,Subal Dutta,F
1187312,Delpaneaux Wills,M
91829,Ira Lewis,F
42286,Julene Renee,F
1745908,Patrick M. Walsh,M
1282635,Domenico Viglione Borghese,F
1178831,Amalie Vulff Andersen,F
124286,Lauri Nurkse,F
175081,Savannah Smith Boucher,F
1771634,Barbara Ramella,F
156707,Devon Michael,F
129571,Lucia Sardo,F
1472993,Anne G. Sterling,F
16480,Peter Egan,M
98146,J.J. North,F
1892232,Sibulele Gcilitshana,F
1845920,Simon James Morgan,F
1161752,Ed Sanders,F
556759,Guerrino Crivello,F
151868,Tom McKee,F
5079,Gilbert Melki,M
1729948,Julie Timmerman,F
1071588,Anthony Neely,F
25083,Saïd Amadis,M
1496419,Ying Huang,F
1304687,Jimmy Kunsang,F
1717264,Ashley Valenzuela,F
97169,Catherine Willmer,F
1056673,Noel Cravat,F
1392957,Anthony Welch,F
1304140,Broderick Boyd,F
1804072,Edwonda White,F
1204642,Lemmy,F
61508,Erick Kastel,M
46343,Maria Koppenhöfer,F
175690,Jimmy Akingbola,M
18914,Gregory Sierra,M
1317036,George Anderson,F
75445,Tony Smart,F
85358,Rita Johnson,F
36450,Lisa Martinek,F
63907,Ilona Mayer,F
984078,Santi Ugalde,M
60232,David Cowgill,M
30099,Charles Barton,M
1624443,Flor Ferraco,F
1180093,Bukky Ajayi,F
80148,John Ring,F
1820844,Danko Gurovich,F
47730,Jessica Hynes,F
1512293,Vince Viverito,F
1205435,Edo van Breemen,F
1848384,Jhony Meñdez,F
89038,Antony Carbone,F
113332,Aleksey Serebryakov,F
41167,Brigitte Hobmeier,F
1782864,Kavandeep Hayre,F
1343583,Orestes Sophocleous,F
225291,Karl Platen,F
1393410,Auld Thomas,F
1128317,Joe Silvaggio,F
131928,Geraldine Hakewill,F
41258,Jennifer Salt,F
80224,Ned Brower,F
1348858,John Dair,F
70004,Greg Evigan,M
1288410,Ryan Kruger,M
54220,Thanya Romero,F
1468358,Howard Brooks,F
1238979,George Howe,F
120740,Betty Blythe,F
559285,Sabina Segatori,F
92416,Alexandra Rapaport,F
941297,Amado Zumaya,F
1064041,Alena Savostikova,F
120035,Jimmie Dundee,M
1221032,Norihisa Mori,F
1887262,Paulo Afonso,F
1352890,Thanasis Mylonas,F
1604334,Günes Berberoglu,F
1580030,Jirí Mojzís,F
1796805,Iván Fenyö,F
98772,Lauren London,F
983604,Cory Hart,M
1074625,Serena Willams,F
1285527,Taylor Hill,F
122550,Marni Lustig,F
1105485,Ian Helfer,F
76169,Demo Tanaka,F
53906,Bruno Abraham-Kremer,M
1106196,Fehd Benchemsi,F
12552,James Carraway,F
67575,Shari Belafonte,F
1821909,Safa Idriss Nour,F
135698,Frederik Nilsson,F
1296391,Irene Schubert,F
206027,J. Omar Castro,F
28460,Neige Dolsky,F
120111,Paola Tiziana Cruciani,F
1774687,Lana Gatto,F
1397099,Monique Giraudy,F
162263,Lois Hamilton,F
37889,Elsa Wagner,F
1088536,Johan Meys,F
44233,Mathilda May,F
15486,Peter Kurth,M
1172720,Heather Roop,F
113970,O.T. Fagbenle,M
1029103,Marek Kosteczko,F
81843,Jennifer Darling,F
1875275,Gilberto Goday,F
1191748,Charles Ying Cheong-Yau,F
1039566,Marla Simon,F
1494729,Timothy Gasiewski,F
554439,Takayasu Usui,F
12250,James Donald,M
15760,Josh Peck,M
131766,Jean-Christian Fraiscinet,F
59014,Mo McRae,M
1427911,Matt Sloan,F
80072,Christopher R. Bugg,F
1212964,Melanie Nicholls-King,F
55833,Mariana Ximenes,F
1486400,Tori Bertocci,F
129065,Vincenzo Crocitti,F
22174,Frank Sweet,F
129221,Patricia Donahue,F
30001,Ruby Keeler,F
228157,Maurizio Fabbri,F
11073,Lara Harris,F
45725,Charles Daniel Sandoval,F
183115,Jan Claire,F
68321,Michael Carman,M
87152,Shelby Chong,F
92841,Allison Barron,F
7470,Meat Loaf,M
1585718,Alessia Ramazzotti,F
140252,Robert Glaudini,F
1291138,Hannah Britland,F
92077,Willow Johnson,F
1284646,Michel Vézina,F
84251,Ivo Garrani,F
1448995,Erika Spring Forster,F
64102,Christopher Adamson,M
89776,Carlos Casaravilla,F
213729,Betty Bruce,F
1154882,Gopi,M
105999,Sharyl Locke,F
108026,Sachio Sakai,F
40311,Adrian Scarborough,M
184573,Claire Riley,F
1548700,Emil Kekonius,M
86509,Sanjeev Kumar,M
1175394,Mickey Sumner,F
1310385,Danny Le Boyer,F
52271,Brianna Brown,F
1477895,Nicky Buggs,F
98104,Julian Barratt,F
228167,Antonella Vitale,F
577672,Marisa Miller Wolfson,F
1124,William Beck,F
96862,Hu Jun,F
562612,Viktor Stepanov,F
146574,Marc van Eeghem,F
26009,Gail O'Grady,F
1387158,Olga Frank,F
1114562,Evgeniy Tkachuk,F
105054,Candy Darling,F
592521,Giulio Calì,F
113759,Morton Lowry,M
1813988,Lindsey Pelas,F
37441,Joyce Redman,F
51671,Susie Porter,F
932797,Paavo Kinnunen,F
1573492,Irena Violette,F
1372838,Mark Gordon,F
554628,Ed Crowley,F
21217,Jonathan Lynn,M
24475,Anny Duperey,F
1379399,Margaux Avedisian,F
1548297,Hannah Nordberg,F
94864,Max Martini,M
1265401,Lloyd Moss,F
165402,Diane Jergens,F
57714,Andi Feldmann,M
144677,Crusoe Kurddal,M
15184,Marcel Bozzuffi,M
121756,Byron Thames,M
66523,George Back,M
13314,Dana Ivey,F
132234,Nacho Aldeguer,F
111387,Jim Antonio,M
117287,April Margera,F
1023476,Clara Kimball Young,F
1767981,Jaime Pina Gautier,F
76996,Jonathan Bennett,M
231911,So Man,F
1682511,Russ Skains,M
78841,Marcelle Larice,F
1695627,Sharon Zeev,F
1685456,Paul Welterlen,F
239112,Steve Kaufmann,F
84818,Jacques Besnard,F
23370,Francesco De Rosa,F
1447264,Margaret Anderson,F
53561,Dani Behr,F
1304330,Gabe Liedman,F
239124,Vladimir Kashpur,M
1557287,Zahra Jalilzadeh,F
98868,John Polonia,F
110161,Nichola Sequeira,F
65866,Ayub Khan-Din,M
79004,Takako Honda,F
1841493,Dawn Santoriello,F
1676205,Anthony J. Forcelli,M
84707,Michael Fairman,M
1678199,Priscilla Cory,F
57881,Heidi von Palleske,F
1178797,Nicci Faires,F
1570684,Adrian Voo,M
97891,Robert Buchanan,M
1385531,Naomi McDougall Jones,F
263123,Louis Florencie,M
1212425,Barry Williams,M
1071194,Thelma Grigg,F
142587,Greg Tiernan,M
8257,Jaime Sánchez,F
1759921,Basil Limoges,F
42113,Zalman King,F
1277939,Ailen Sit,F
112159,Art Camacho,M
1599269,Marlon Boess,M
66027,Sergej Trifunović,M
164363,Martin Rayner,M
1486835,Joel Lacoursiere,F
55470,Dominic Cooper,M
1668545,Jonah Keal,M
2131,Ken Leung,M
1200155,Cécile Ossbahr,F
19207,Timothy Bottoms,M
231057,Justin Deeley,M
1088160,Tokio Oki,M
1101305,Maria Mettke,F
2011,Ben Alexander,M
35036,Patty Maloney,F
1570305,Bridget M. Brown,F
990064,Amanda Lawrence,F
33807,George Eastman,F
139941,Lira Angel,F
51873,Maggie Lawson,F
89000,John Ward,M
129073,Ellen Janov,F
622844,Vince Jolivette,M
1043805,Edgardo Román,F
101599,Giulio Bianchi,F
84927,Benjamin Whitrow,M
164630,Sam Hennings,M
9091,J. Farrell MacDonald,M
1478570,Mastura Ahmad,F
64929,Jack Gilford,M
993943,Mark Chao,F
1088234,Fernando Heitor,F
572243,Romina Tahami,F
44821,Peter Looney,F
554590,Sabine Bail,F
16430,Robert Knott,M
234925,Shefali Chowdhury,F
125689,Kang Sung-pil,M
1191951,Matt O'Neill,F
1209184,Gloria Dea,F
1701331,Weston MacMillan,M
14815,Michael Aldridge,M
7482,Julian Schnabel,M
527097,Gilles De Schrijver,M
55959,Mickey Cottrell,F
106322,Bridget Barkan,F
42142,Stafford Morgan,M
931274,Ferran Gadea,F
106867,Pons Maar,M
1778135,Jan-Philip Hollström,F
1803366,Pina Bellano,F
138385,George Thorpe,F
7046,Cecilia Peck,F
29236,Anna Maxwell Martin,F
1650303,Peggy Schott,F
117536,Michael Dukakis,F
969189,Ray Olubowale,M
33811,Remo Capitani,F
211223,Ottolien Boeschoten,F
14530,Natividad Vacío,F
1085696,Eugenia Herman,F
1374562,David Dunbar,F
10021,Hugh Griffith,M
1538,Rick Ducommun,F
12851,Ally Sheedy,F
1754445,Betsy Borrego,F
1347310,Jackie Tuttle,F
1552463,J. Quinton Johnson,F
1057305,Johnny Mitchell,F
109653,Patrick Lyster,M
1209899,Halfbreed Billy Gram,F
1475,Musetta Vander,F
215301,Michael Jr.,F
1177879,Bahran Aloui,F
1673245,Brandon Scott Miller,M
1205673,Dale Girard,F
1389957,Patrick McFadden,F
1495087,Bobbi Strayed Lindstrom,F
1137039,Sherrie Wills,F
45634,Gary Kent,M
43999,Grégory Gatignol,F
949852,Brian Duffy,M
117841,Kirsten Johnson,F
55547,Matt Czuchry,M
11510,Macaulay Culkin,M
1109312,César Roldan,F
1690900,Jobeth Wagner,F
1213173,Antonia Ellis,F
70674,Norman Chu,M
185225,Julia Stemberger,F
1307855,Jack Curtis,F
1332532,Laurence Herder,F
129426,Craig Reynolds,F
52714,Eiji Minakata,F
1086697,Gustavo Sumpta,F
100541,Andre 'Doc' Newman,F
1444661,Joel Avalos,F
1095763,Jens Due,F
1274103,Marie Blake,F
1172172,Mabel Ordóñez,F
9012,Jonny Lee Miller,M
1095883,Nicholas Chirls,F
126801,Erik Markus Schuetz,F
1514116,Lucy Chalkley,F
1333071,Nikos Kourkoulos,M
1793290,Julie Ariane Russell,F
84115,Jason Weaver,M
932497,Robert F. Kennedy,M
31388,Naím Thomas,M
63704,Toshiya Nagasawa,F
4943,Bruce A. Young,F
554523,Craig X. Rubin,F
126301,Cameo Kneuer,F
571940,Dave Barbour,F
1333564,Wade Williams,F
144226,Nick Di Paolo,M
3933,Stipe Erceg,F
148543,Anita Dobson,F
104350,Robin Davidson,F
1483243,Fabrice Scott,F
1446331,Kathryn Carlling,F
1218191,Jay Wilkison,F
1278555,Antonia Clarke,F
1558214,Michael Clossin,F
42171,Jonathan Kaplan,M
65499,Duke Moore,F
1176757,Pierre-Vincent Chapus,F
1357881,Thomas Kapanowski,F
13517,Marina de Graaf,F
1190214,Liang Jing-Ke,F
77318,Choi Si-won,M
140445,Ben Aris,F
996595,Kato Bijtebier,F
1109987,Josh Myers,F
1200211,Mayumi Nagisa,F
1781218,Cooper Grodin,F
28101,Harry O'Reilly,M
85891,Tusshar Kapoor,M
18491,Albert Kitzl,M
18864,Tom McGrath,M
31259,Phyllis Coates,F
65652,Anat Atzmon,F
11765,Richard Grove,M
104349,Kurt Johnson,F
18448,Ludwig Haas,F
30004,Ned Sparks,F
57916,Bertram Hiese,M
56286,Thibault Vinçon,M
26490,Fiona Lewis,F
1100821,Magda Kun,F
68050,Shai Avivi,F
116048,Michael David Simms,M
1060036,Yasuzô Ogawa,F
30933,Aribert Wäscher,F
114642,Tieghan Webber,F
937003,Philippe Martz,F
1064501,Fiona Livingston,F
1196490,Dyron Holmes,F
1024890,Akina Minami,F
1033085,Carolina Cotton,F
128733,Vijay Crishna,F
1301978,Mirela Brekalo,F
1144689,Wilda Bennett,F
224077,Terry Haig,M
39970,Alastair Mackenzie,M
11149,Dominique Swain,F
1198883,Merrill McCormick,F
1803666,Glenn Harmon,F
106710,Tony March,F
108038,Tom Schuch,F
1117368,Keith Best,F
1593018,Steven Mattila,F
29216,Zachary Woodlee,F
83622,Eve Miller,F
195813,Ken Norton,M
1379321,Alice Tapfield,F
1393661,Yorgos Souxes,F
131013,Haruko Sugimura,F
119668,Lily Kann,F
15056,Michael Gornick,M
989411,Ella Hunt,F
592632,Adriana Facchetti,F
1721587,Sara Laudonia,F
120157,Enrico Silvestrin,F
1549695,Dilnaz Irani,F
30930,Albert Lieven,M
52797,Robert Musgrave,F
64584,Valérie Moreau,F
678,Martina Gedeck,F
59141,Amparo Baró,F
1035856,Amber Goldfarb,F
1625844,Pep Domenech,F
1094512,Sachin Joab,F
106811,Lenny Montana,M
127024,Frederick Leister,M
19122,Anna Sigalevitch,F
1056820,Bernardo Melo Barreto,F
155046,James Kim,M
111845,Reed De Rouen,F
33432,Arija Bareikis,F
1039632,Chelsea Ricketts,F
18197,Anna Karina,F
1534883,Andy Francis,F
1390507,DeSean Whipple,F
1507335,Mike Akrawi,F
1009160,Quinn McColgan,F
223402,Jany Clair,F
1231415,Paul Doonan,F
155535,Douglas Crosby,F
1425134,Milo Parker,F
82536,Thomas Hartmann,M
1682280,Steve Schill,F
1435074,Rod Kuehne,F
1264312,Michael Dardant,M
66596,Vladimir Weigl,F
1262705,Jesper Binzer,F
971815,Lauren Etchells,F
47435,Nina Agapova,F
1002306,Rob Steinberg,M
1504605,Mickey Feat,F
102278,Manuel Vergara 'Manver',F
93285,Charlyne Yi,F
1847015,Jérôme Mazure,F
121606,Robert Portal,M
1299902,Venelina Ghiaourov,F
22171,Bryan Pringle,F
1850503,Michael Andrew Kelly,M
1140835,Zdzisław Ambroziak,F
1136406,Tom Holland,M
32334,Mohammed Afzal,F
76546,Ricky Schroder,F
101268,John Timmons,M
95216,Tim Kazurinsky,F
1102500,Dale Soules,F
81092,Asin Thottumkal,F
1858001,Stephen Patterson,F
11792,George Dickerson,M
1029876,Vaughn Monroe,F
237443,Vladimir Shevelkov,F
234933,Katie Leung,F
138878,Stuart Culpepper,M
9825,Saffron Burrows,F
66913,Flora Martínez,F
1240893,Elliot Lawless,F
1175146,Claude Brécourt,M
184581,Hamish Linklater,M
19335,Sylvia Miles,F
140006,Donncha Crowley,F
115772,Charles Tannen,F
34294,Edward Gargan,M
39491,Olga Georges-Picot,F
1003248,Troye Sivan,F
102131,José Jaspe,M
42155,Helena Kallianiotes,F
59101,Todd Sherry,M
125514,Eve Gray,F
100650,Francis X. McCarthy,M
2080,Todd Bryant,M
1477850,Vera Gemma,F
1142767,Pedro Vieira,F
1290599,Robert Chabott,F
558031,Milan Marić,F
592274,Alexis Auffray,F
1905850,Gianmarco Pozzoli,M
77483,Otis Young,M
16069,Sam Gilman,M
1898333,Marbely Zamora,F
6193,Leonardo DiCaprio,M
5202,Kostja Ullmann,M
1196010,Vickie Trickett,F
16182,Jackie Joseph,F
64449,Holly Dorff,F
1746937,Troy K. Weston,F
101537,Meredith Snaider,F
79598,Eric Avary,F
217770,Robert Dudley,F
367681,Natalie Minnevik,F
4514,Tuesday Weld,F
1291805,Krasimir Simeonov,M
1394395,Monique Geraghty,F
1276487,Eckart Bruntjen,F
1837465,Archie Gemmell,F
121579,Niels Ellegaard,F
3242,Fay Wray,F
79312,T.C. Adams,F
1310760,Ki Hong Lee,M
14735,Douglas Henderson,M
933389,Daniel Gilbert,F
14612,Jean-Louis Costes,M
1571435,Colin Bryant,F
6541,Philip Bosco,M
18704,Joe Lando,M
235348,Lois Geary,F
58771,Katie Finneran,F
76285,Sam Louwyck,M
1102,Elpidia Carrillo,F
574230,Irene C. Rodríguez,F
1551263,Harry Davis,F
730296,Isaac Mavimbella,M
85500,Sab Shimono,F
141408,Bobby Watson,F
140102,Yukio Mishima,M
1228819,Rachel Grate,F
54014,David Hayman,M
41216,June Allyson,F
2979,Michael Higgins,M
38710,Connie Young,F
6366,Laurence Fox,M
92052,Wenche Foss,F
1702793,Lindsey Elizabeth,F
1004341,Helen Troy,F
941727,Jean Muir,F
1009256,Lee Valmassy,M
1753245,Sasha Dadvar,F
85517,Branco Vukovic,M
585362,Francesco Turbanti,M
57370,Frank Coraci,M
1144863,Sheeba Alahani,F
1116141,Ada Tai,F
1645314,John Kay,F
11863,Sarah Michelle Gellar,F
1824534,Natalie Bain,F
231875,Spencer Van Wyck,M
1195791,Lone Rode,F
1507621,Bill Meilen,F
45749,Thekla Reuten,F
62036,Robert Carradine,M
56445,Sandro Giglio,M
1456192,Jon Peacy,F
51215,Aeryk Egan,M
227034,June Lang,F
93932,Paula Rhodes,F
232262,Nashla Bogaert,F
130072,Nils Hognestad,M
1495752,Rebecca Fleming,F
9073,Clara Blandick,F
234739,Søren Vejby,F
29645,John Dierkes,M
1384856,David Lee Ka-Yan,F
544723,Giuseppe Pambieri,F
237643,Karthika Nair,F
1434041,Ruben Rabasa,M
59388,Summer Davis,F
153297,Rachel Ames,F
120084,Tony Caprari,M
108638,Richard Cornish,M
54130,Ángel Alcázar,F
126651,Martha Chaves,F
1386310,Kyle Hoover,F
154207,Kiva Dawson,F
99182,Jennifer Baxter,F
1205300,Philip Ilyenko,M
1040230,Harold Grau,F
1146456,Carla Mai,F
218201,Sherri Alexander,F
1839558,Carmen Alvarez Block,F
1315319,Coral Pellicer,F
13843,Daniel Emilfork,M
102550,Eulalia Ramón,F
122529,David Chow,F
67321,Piera Degli Esposti,F
109866,William Fox,F
117478,Bill Mullikin,M
14315,Jackie Swanson,F
1671118,Alexander Nemerov,F
116945,Maryse Cartwright,F
73856,Federica Pontremoli,F
